,tweet_id
15532,1.280078909887873e+18
15533,1.2800702247970284e+18
15534,1.28005363968034e+18
15535,1.280045664315994e+18
15536,1.280044962734719e+18
15537,1.2800415815175004e+18
15538,1.2800395706844774e+18
15539,1.2800394052401766e+18
15540,1.2800372139468022e+18
15541,1.2800359379892183e+18
15542,1.2800349724312576e+18
15543,1.2800319066674545e+18
15544,1.2800308075040236e+18
15545,1.280030106585641e+18
15546,1.280026869622952e+18
15547,1.2800226212249887e+18
15548,1.2800148920790385e+18
15549,1.2800112254144594e+18
15550,1.2800098748861645e+18
15551,1.2800063838454948e+18
15552,1.280005298715951e+18
15553,1.279999925909164e+18
15554,1.2799983693189612e+18
15555,1.279997844649173e+18
15556,1.2799968537491948e+18
15557,1.279993270244987e+18
15558,1.279991817119785e+18
15559,1.274126075392602e+18
15560,1.274115556162093e+18
15561,1.2741039583159788e+18
15562,1.274097399548588e+18
15563,1.2740965294861435e+18
15564,1.2740939663933153e+18
15565,1.2740931228894167e+18
15566,1.2740875754315858e+18
15567,1.274085000175063e+18
15568,1.274083790806188e+18
15569,1.2740812762076938e+18
15570,1.2740798495236137e+18
15571,1.2740790080286474e+18
15572,1.274074451500503e+18
15573,1.274071353071673e+18
15574,1.2740666408969994e+18
15575,1.274064242187141e+18
15576,1.274063282324648e+18
15577,1.2740539255792476e+18
15578,1.2740512274882683e+18
15579,1.2740498267543675e+18
15580,1.2740473286057492e+18
15581,1.2740467358501028e+18
15582,1.2740420414675804e+18
15583,1.2740386697545564e+18
15584,1.2740308788182835e+18
15585,1.2740223968071148e+18
15586,1.2740182130729615e+18
15587,1.2740179214094623e+18
15588,1.2740159502040146e+18
15589,1.2740154634339983e+18
15590,1.274014535997784e+18
15591,1.27401241945967e+18
15592,1.2740079520143524e+18
15593,1.27400615006174e+18
15594,1.2740014543076884e+18
15595,1.2739995792776397e+18
15596,1.2739983787839693e+18
15597,1.2739978829500703e+18
15598,1.2739971972315791e+18
15599,1.2739946466293432e+18
15600,1.273990763022635e+18
15601,1.2739881450007552e+18
15602,1.2739874189248307e+18
15603,1.2739856560672604e+18
15604,1.2739771651058235e+18
15605,1.2739704292507156e+18
15606,1.2739661291118428e+18
15607,1.2739630243620372e+18
15608,1.2739612627123814e+18
15609,1.2739611018022093e+18
15610,1.273952278052049e+18
15611,1.2739518218627482e+18
15612,1.2739517884551455e+18
15613,1.2739470782222828e+18
15614,1.2739464854454108e+18
15615,1.2739373559011983e+18
15616,1.2739318129229414e+18
15617,1.2739192605956792e+18
15618,1.2739134473743565e+18
15619,1.2739130504925184e+18
15620,1.2739115646225367e+18
15621,1.2739105696749568e+18
15622,1.2739092413639188e+18
15623,1.2739090335403172e+18
15624,1.2738988071101071e+18
15625,1.27389436557269e+18
15626,1.273894103152038e+18
15627,1.273889403434406e+18
15628,1.273887645198762e+18
15629,1.2738849605591532e+18
15630,1.2738827640692204e+18
15631,1.2738822855451077e+18
15632,1.2738818407561052e+18
15633,1.273879977214296e+18
15634,1.2738752638944174e+18
15635,1.2738745659204444e+18
15636,1.2738735085739172e+18
15637,1.2738720307738624e+18
15638,1.2738702186921042e+18
15639,1.2738611655049585e+18
15640,1.2738575136879288e+18
15641,1.2738574596990157e+18
15642,1.27385734454016e+18
15643,1.273856867777876e+18
15644,1.2738546656382405e+18
15645,1.2738519053330596e+18
15646,1.2738503976234516e+18
15647,1.273849698722345e+18
15648,1.273848433032532e+18
15649,1.2738479799260815e+18
15650,1.2738420304818258e+18
15651,1.2738401853027533e+18
15652,1.2738397244243026e+18
15653,1.2738395243684454e+18
15654,1.27383950446225e+18
15655,1.273838101014741e+18
15656,1.2738353713784218e+18
15657,1.2738352492739174e+18
15658,1.2738330743970775e+18
15659,1.241272597570105e+18
15660,1.2412715012375757e+18
15661,1.2412706912882688e+18
15662,1.2412701943721124e+18
15663,1.2412699220108083e+18
15664,1.2412641817576284e+18
15665,1.2412640836195164e+18
15666,1.241262606058279e+18
15667,1.2412619861317673e+18
15668,1.2412617982187602e+18
15669,1.2412596591823872e+18
15670,1.2412582645511332e+18
15671,1.2412562857328845e+18
15672,1.2412547875820626e+18
15673,1.241254390507307e+18
15674,1.2412536639533466e+18
15675,1.2412516225224786e+18
15676,1.2412514120273265e+18
15677,1.241249591045079e+18
15678,1.241248889908474e+18
15679,1.2412477790384783e+18
15680,1.24124764113408e+18
15681,1.2412471429892178e+18
15682,1.2412470996452434e+18
15683,1.241245645396009e+18
15684,1.24124559182216e+18
15685,1.2412447932351035e+18
15686,1.2412443648624476e+18
15687,1.2412436924022374e+18
15688,1.2412427018797466e+18
15689,1.2412426053435392e+18
15690,1.2412421860809073e+18
15691,1.2412418170827612e+18
15692,1.241241347853615e+18
15693,1.2412411224263475e+18
15694,1.241240525291819e+18
15695,1.2412402719139963e+18
15696,1.2412394457826875e+18
15697,1.2412394254698578e+18
15698,1.241238639088038e+18
15699,1.24123840067559e+18
15700,1.2412373389671547e+18
15701,1.241236992421032e+18
15702,1.241236902675501e+18
15703,1.24123630769673e+18
15704,1.2412357268317716e+18
15705,1.241235327999791e+18
15706,1.2412340325888082e+18
15707,1.2412340178836972e+18
15708,1.2412338090826998e+18
15709,1.2412331636380262e+18
15710,1.2412331445248123e+18
15711,1.2412327600579174e+18
15712,1.241231879690322e+18
15713,1.2412300357484462e+18
15714,1.2412293709220577e+18
15715,1.2412292163493274e+18
15716,1.2412287315379692e+18
15717,1.241227983525831e+18
15718,1.2412268758981714e+18
15719,1.241226664136278e+18
15720,1.241226638534144e+18
15721,1.241225863405826e+18
15722,1.2412255061938831e+18
15723,1.2412253204197253e+18
15724,1.2412249489764106e+18
15725,1.2412246070649403e+18
15726,1.2412244542538957e+18
15727,1.2412242016101048e+18
15728,1.241222805846405e+18
15729,1.2412226125517414e+18
15730,1.2412220849796137e+18
15731,1.241222029203759e+18
15732,1.2412218910057882e+18
15733,1.241221071665234e+18
15734,1.2412208168402166e+18
15735,1.2412206947355894e+18
15736,1.2412198786625044e+18
15737,1.2412198683319296e+18
15738,1.2412196138844283e+18
15739,1.2412195352330486e+18
15740,1.241219192809853e+18
15741,1.2412191804954214e+18
15742,1.2412191275550433e+18
15743,1.2412178020248453e+18
15744,1.241217490304336e+18
15745,1.241217455118119e+18
15746,1.241217106584068e+18
15747,1.2412168360933704e+18
15748,1.241215998264574e+18
15749,1.2412158456168653e+18
15750,1.2412158062994885e+18
15751,1.241215687718097e+18
15752,1.2412156820936827e+18
15753,1.2412151809161953e+18
15754,1.2412151720745574e+18
15755,1.24121513727463e+18
15756,1.2412150519331226e+18
15757,1.2413785586117837e+18
15758,1.241377822280536e+18
15759,1.241376494552826e+18
15760,1.241376249349628e+18
15761,1.2413754183825162e+18
15762,1.241375327911379e+18
15763,1.2413749930547569e+18
15764,1.2413737805109412e+18
15765,1.241373209070633e+18
15766,1.241372862042321e+18
15767,1.2413719321607127e+18
15768,1.241371645245186e+18
15769,1.241371600257155e+18
15770,1.241370910126465e+18
15771,1.2413704909475308e+18
15772,1.2413703551569756e+18
15773,1.241369979234247e+18
15774,1.2413697862165914e+18
15775,1.241368019739312e+18
15776,1.2413679673231155e+18
15777,1.2413677023980997e+18
15778,1.2413670793719562e+18
15779,1.241366808105554e+18
15780,1.241366244072272e+18
15781,1.2413661701267497e+18
15782,1.2413657230096466e+18
15783,1.2413651571225846e+18
15784,1.2413649518616207e+18
15785,1.2413645947627397e+18
15786,1.2413644055661773e+18
15787,1.2413641269049385e+18
15788,1.241363317215482e+18
15789,1.2413629315494502e+18
15790,1.2413622712065884e+18
15791,1.2413619334349414e+18
15792,1.2413615191930552e+18
15793,1.2413608143780372e+18
15794,1.2413605689944556e+18
15795,1.2413604611588465e+18
15796,1.2413598213345567e+18
15797,1.2413585229330555e+18
15798,1.2413583686751068e+18
15799,1.241356846344147e+18
15800,1.2413558077505905e+18
15801,1.2413515997687562e+18
15802,1.241350571790971e+18
15803,1.2413498400904438e+18
15804,1.2413498228350894e+18
15805,1.2413496899176366e+18
15806,1.2413485582903788e+18
15807,1.2413485431154156e+18
15808,1.2413483468385362e+18
15809,1.241348277880197e+18
15810,1.2413474737565573e+18
15811,1.2413474444004762e+18
15812,1.2413474105232753e+18
15813,1.2413473867248026e+18
15814,1.241347049968132e+18
15815,1.2413470142495908e+18
15816,1.241346806753063e+18
15817,1.2413467095586284e+18
15818,1.2413466273208525e+18
15819,1.2413456296595456e+18
15820,1.2413451034547077e+18
15821,1.241344897547985e+18
15822,1.2413448260894597e+18
15823,1.241344463865172e+18
15824,1.2413431277905633e+18
15825,1.2413430180048855e+18
15826,1.2413429213093356e+18
15827,1.2413405375396086e+18
15828,1.2413376883193856e+18
15829,1.2413374656187392e+18
15830,1.2413371571947438e+18
15831,1.241337130116354e+18
15832,1.2413370565229937e+18
15833,1.241336655161766e+18
15834,1.241336297345749e+18
15835,1.2413358993565737e+18
15836,1.2413347719695565e+18
15837,1.2413345017138708e+18
15838,1.2413344796558213e+18
15839,1.241333884874297e+18
15840,1.2413336700085658e+18
15841,1.241332852232315e+18
15842,1.2413320499123323e+18
15843,1.241332001279316e+18
15844,1.2413318580984177e+18
15845,1.2413290956458762e+18
15846,1.2413282650562437e+18
15847,1.241327404863361e+18
15848,1.241327387578491e+18
15849,1.2413270744487567e+18
15850,1.2413259835899617e+18
15851,1.2413254689991885e+18
15852,1.241325412631769e+18
15853,1.2413233347525468e+18
15854,1.2413226204501934e+18
15855,1.241322149807358e+18
15856,1.2414841823936965e+18
15857,1.241483739718394e+18
15858,1.2414834432734167e+18
15859,1.241483003475497e+18
15860,1.241482927734653e+18
15861,1.241482439165444e+18
15862,1.2414822993357578e+18
15863,1.2414819777542554e+18
15864,1.2414810888971835e+18
15865,1.2414800356654735e+18
15866,1.2414799346875884e+18
15867,1.24147991641736e+18
15868,1.2414798271037276e+18
15869,1.2414794337746002e+18
15870,1.2414790308907336e+18
15871,1.2414787331455508e+18
15872,1.2414785088339845e+18
15873,1.2414779229779927e+18
15874,1.241477831651033e+18
15875,1.2414746844132393e+18
15876,1.241472333904253e+18
15877,1.241471842549973e+18
15878,1.241471510864441e+18
15879,1.2414710725972296e+18
15880,1.2414691146039665e+18
15881,1.2414674552366449e+18
15882,1.241466896681222e+18
15883,1.241466873721602e+18
15884,1.241466194554577e+18
15885,1.241466085007929e+18
15886,1.2414653831622203e+18
15887,1.2414647830287892e+18
15888,1.2414645247308063e+18
15889,1.241461876699136e+18
15890,1.2414591841152942e+18
15891,1.241459049750827e+18
15892,1.241457262830293e+18
15893,1.2414558872623964e+18
15894,1.241455217130066e+18
15895,1.2414536208156836e+18
15896,1.2414530119074284e+18
15897,1.2414519833509642e+18
15898,1.241449568325288e+18
15899,1.2414483670766428e+18
15900,1.24144779343847e+18
15901,1.2414475230274273e+18
15902,1.2414468653227704e+18
15903,1.2414454959411077e+18
15904,1.2414445018828964e+18
15905,1.241444332315566e+18
15906,1.2414439260049408e+18
15907,1.2414438206689976e+18
15908,1.2414431195829166e+18
15909,1.241442953366659e+18
15910,1.2414427762915287e+18
15911,1.2414423692638085e+18
15912,1.2414421418738852e+18
15913,1.2414418150744517e+18
15914,1.2414409007832965e+18
15915,1.2414402434563604e+18
15916,1.2414388523734508e+18
15917,1.2414387059376783e+18
15918,1.2414376960080937e+18
15919,1.2414365665112883e+18
15920,1.2414341885926605e+18
15921,1.2414340548153508e+18
15922,1.2414334194075935e+18
15923,1.2414302043685724e+18
15924,1.241429708300079e+18
15925,1.2414282974284882e+18
15926,1.241427306041598e+18
15927,1.241427213985223e+18
15928,1.241427076999254e+18
15929,1.2414270340915118e+18
15930,1.241426764292858e+18
15931,1.2414265587466772e+18
15932,1.241426076716368e+18
15933,1.241425798483116e+18
15934,1.2414256779513938e+18
15935,1.2414241004443116e+18
15936,1.2414230828472607e+18
15937,1.241422872435921e+18
15938,1.2414219513625764e+18
15939,1.2414215991081042e+18
15940,1.24141991089229e+18
15941,1.2414194890586604e+18
15942,1.2414185426223514e+18
15943,1.241418452205572e+18
15944,1.241417000389247e+18
15945,1.2414162123088404e+18
15946,1.241415308352635e+18
15947,1.2414152265467822e+18
15948,1.2414145478160837e+18
15949,1.2414137496108728e+18
15950,1.2414127165705748e+18
15951,1.241412113974866e+18
15952,1.241411459818705e+18
15953,1.2414111903973622e+18
15954,1.2414107097135636e+18
15955,1.241410126894023e+18
15956,1.255043372072538e+18
15957,1.2550418295962583e+18
15958,1.2550401334153585e+18
15959,1.2550390082178212e+18
15960,1.2550338287514952e+18
15961,1.2550228308545905e+18
15962,1.255021597896966e+18
15963,1.2550186687333294e+18
15964,1.2550184396613878e+18
15965,1.2550138797608755e+18
15966,1.255007950747439e+18
15967,1.2549962956153037e+18
15968,1.254995202009424e+18
15969,1.2549847475597353e+18
15970,1.2549843789013445e+18
15971,1.2549836661423104e+18
15972,1.254983562694017e+18
15973,1.2549835425697014e+18
15974,1.2549833188203602e+18
15975,1.2549832569713787e+18
15976,1.2549726220703089e+18
15977,1.2549676460905226e+18
15978,1.2549648494252237e+18
15979,1.2549610134237798e+18
15980,1.2549581224325243e+18
15981,1.2549567919740723e+18
15982,1.254956767102075e+18
15983,1.2549545623366533e+18
15984,1.2549510259261153e+18
15985,1.2549456327724892e+18
15986,1.2549396845323674e+18
15987,1.254937597949776e+18
15988,1.25493271341858e+18
15989,1.2549308390681846e+18
15990,1.294784298923352e+18
15991,1.2947842400228923e+18
15992,1.2947824573263094e+18
15993,1.2947819328158024e+18
15994,1.294781381281751e+18
15995,1.2947811685549998e+18
15996,1.2947811411326812e+18
15997,1.2947805390739003e+18
15998,1.294780273679151e+18
15999,1.2947793033102623e+18
16000,1.2947790529145528e+18
16001,1.294778314410918e+18
16002,1.294777789728596e+18
16003,1.2947773032395448e+18
16004,1.2947770163910533e+18
16005,1.2947764916041605e+18
16006,1.2947759601942118e+18
16007,1.294774862469374e+18
16008,1.2947747225137316e+18
16009,1.294773852078256e+18
16010,1.2947731290180526e+18
16011,1.2947728459653448e+18
16012,1.294772660820353e+18
16013,1.2947715846040044e+18
16014,1.2947715573704049e+18
16015,1.2947708077601833e+18
16016,1.29477068322705e+18
16017,1.2947705945005875e+18
16018,1.2947700660812923e+18
16019,1.294770007155462e+18
16020,1.2947696461978624e+18
16021,1.294769641189933e+18
16022,1.294769082110075e+18
16023,1.2947687033269002e+18
16024,1.294767688376623e+18
16025,1.2947675020864266e+18
16026,1.2947672564596736e+18
16027,1.2947670581781914e+18
16028,1.2947668256628283e+18
16029,1.2947665973290312e+18
16030,1.2947664704386908e+18
16031,1.2947664254549033e+18
16032,1.2947661551318876e+18
16033,1.2947660529336033e+18
16034,1.294765663085572e+18
16035,1.2947651449673482e+18
16036,1.294765041762394e+18
16037,1.294765012125393e+18
16038,1.294764764518855e+18
16039,1.2947645725958472e+18
16040,1.2947645001768878e+18
16041,1.2947644784715612e+18
16042,1.2947640476704236e+18
16043,1.29476397137177e+18
16044,1.2947639418648005e+18
16045,1.294763900085338e+18
16046,1.294763891570946e+18
16047,1.2947637568666337e+18
16048,1.2947637312394363e+18
16049,1.294763705456943e+18
16050,1.2947636579189105e+18
16051,1.2947636113283525e+18
16052,1.2947635910952018e+18
16053,1.2947635327231345e+18
16054,1.2947635133580165e+18
16055,1.2947634975873802e+18
16056,1.29476349273045e+18
16057,1.29476344441625e+18
16058,1.2947633008702136e+18
16059,1.294762919633146e+18
16060,1.2947627187177103e+18
16061,1.294762606096515e+18
16062,1.294762485803778e+18
16063,1.2947624265509478e+18
16064,1.2947622266964296e+18
16065,1.294761748155728e+18
16066,1.2947616212991017e+18
16067,1.2947615739873608e+18
16068,1.2947614025199534e+18
16069,1.2947566416242524e+18
16070,1.29474069963674e+18
16071,1.2947344274072658e+18
16072,1.2947304458259003e+18
16073,1.294730365198893e+18
16074,1.294728651490001e+18
16075,1.294727263234044e+18
16076,1.2947201787527578e+18
16077,1.294719447567962e+18
16078,1.2947184051913073e+18
16079,1.2947143795109847e+18
16080,1.2947089823057551e+18
16081,1.294705937438118e+18
16082,1.2947040371246612e+18
16083,1.2946993687174963e+18
16084,1.2946960293303132e+18
16085,1.2946917125903196e+18
16086,1.2946911008929874e+18
16087,1.294688548109443e+18
16088,1.2946813367673037e+18
16089,1.294679672610005e+18
16090,1.2672420930485002e+18
16091,1.2672378927510692e+18
16092,1.2672359613830636e+18
16093,1.2672354948799898e+18
16094,1.267235405839192e+18
16095,1.267233999400792e+18
16096,1.2672285088932454e+18
16097,1.267227420525949e+18
16098,1.2672222226046566e+18
16099,1.267221877572825e+18
16100,1.2672209043392594e+18
16101,1.2672204932973158e+18
16102,1.2672168790613975e+18
16103,1.2672166439707935e+18
16104,1.2672150015945974e+18
16105,1.2672147732566671e+18
16106,1.2672142107039908e+18
16107,1.2672139158863217e+18
16108,1.2672114770034934e+18
16109,1.2672114597814886e+18
16110,1.2672091206895534e+18
16111,1.2672079136821494e+18
16112,1.2672065432226363e+18
16113,1.2672060716152136e+18
16114,1.267206064568709e+18
16115,1.2672058525717627e+18
16116,1.2672056777406996e+18
16117,1.2672054866146427e+18
16118,1.2672053767404298e+18
16119,1.267196398245761e+18
16120,1.2671959140845855e+18
16121,1.2671957715705242e+18
16122,1.267187987764265e+18
16123,1.2671848439490396e+18
16124,1.2671824322074542e+18
16125,1.2671821677019136e+18
16126,1.267182140019503e+18
16127,1.267168246584787e+18
16128,1.2671673200504668e+18
16129,1.2671657777629348e+18
16130,1.267160989675463e+18
16131,1.2671554464244283e+18
16132,1.2671544158967276e+18
16133,1.267153565761626e+18
16134,1.267153176865788e+18
16135,1.267149302842798e+18
16136,1.2671472624860897e+18
16137,1.2671381803161846e+18
16138,1.267137399047557e+18
16139,1.267135002141241e+18
16140,1.267133972095656e+18
16141,1.267130694242726e+18
16142,1.2671305996361114e+18
16143,1.2671283734882918e+18
16144,1.2671218251815035e+18
16145,1.2671197170990408e+18
16146,1.2671121977942794e+18
16147,1.267103538729177e+18
16148,1.267099865961468e+18
16149,1.2670998374821683e+18
16150,1.2670974508227502e+18
16151,1.2670965390690222e+18
16152,1.2670884136452506e+18
16153,1.2670847925265244e+18
16154,1.2670846196246528e+18
16155,1.267066827814736e+18
16156,1.267064690321977e+18
16157,1.2670633035384545e+18
16158,1.267057396263854e+18
16159,1.2670553546234266e+18
16160,1.2670482418009948e+18
16161,1.267046653921542e+18
16162,1.2670439011201352e+18
16163,1.267037273813631e+18
16164,1.2670330771986063e+18
16165,1.2670281051655414e+18
16166,1.2670258452034068e+18
16167,1.2670255810252308e+18
16168,1.2670179961046098e+18
16169,1.2670096113006674e+18
16170,1.2670074580666245e+18
16171,1.2670073254049505e+18
16172,1.267006571407569e+18
16173,1.267002883695956e+18
16174,1.2669986089282273e+18
16175,1.2669985758687396e+18
16176,1.26699466068745e+18
16177,1.2669923278071153e+18
16178,1.2669922368913777e+18
16179,1.2669915998058496e+18
16180,1.2669877791138363e+18
16181,1.2669855010111283e+18
16182,1.266982220880724e+18
16183,1.2669817737176678e+18
16184,1.2669812511282545e+18
16185,1.2669811228622684e+18
16186,1.2669798099570117e+18
16187,1.2669744208384082e+18
16188,1.2701398245284127e+18
16189,1.2701337759728722e+18
16190,1.2701283402598195e+18
16191,1.2701268576612106e+18
16192,1.2701228990101914e+18
16193,1.2701221128590377e+18
16194,1.2701199214528143e+18
16195,1.2701177534128988e+18
16196,1.2701167220501668e+18
16197,1.2701160006257582e+18
16198,1.2701156268923535e+18
16199,1.2701151696670802e+18
16200,1.2701146507981414e+18
16201,1.27011455736576e+18
16202,1.270114150191161e+18
16203,1.2701138774775276e+18
16204,1.2701138646219735e+18
16205,1.270113452460249e+18
16206,1.2701132128522895e+18
16207,1.2701130846869586e+18
16208,1.2701130002596127e+18
16209,1.2701106550902129e+18
16210,1.2701055631420826e+18
16211,1.2701026363652628e+18
16212,1.270101332549161e+18
16213,1.2701007641160745e+18
16214,1.2700992507440005e+18
16215,1.2700988222245888e+18
16216,1.2700979451284685e+18
16217,1.2700946542270996e+18
16218,1.2700936333922796e+18
16219,1.2700896159871918e+18
16220,1.270087603996422e+18
16221,1.2700865510291333e+18
16222,1.2700847469708902e+18
16223,1.2700802376872264e+18
16224,1.2700793555619717e+18
16225,1.270078168179884e+18
16226,1.2700750899256689e+18
16227,1.2700744835005563e+18
16228,1.2700744123693548e+18
16229,1.2700733741575373e+18
16230,1.2700719394202583e+18
16231,1.2700687984065495e+18
16232,1.2700687159467213e+18
16233,1.2700682438945423e+18
16234,1.2700675849107128e+18
16235,1.2700670745729188e+18
16236,1.2700658205599662e+18
16237,1.2700634997339177e+18
16238,1.2700633231830794e+18
16239,1.2700626683265843e+18
16240,1.2700623835375534e+18
16241,1.2700619377625252e+18
16242,1.2700618355138232e+18
16243,1.2700597462640476e+18
16244,1.2700572610590638e+18
16245,1.2700568732245402e+18
16246,1.2700567081114665e+18
16247,1.2700556771306824e+18
16248,1.270054768166277e+18
16249,1.2700542309471803e+18
16250,1.270052116351144e+18
16251,1.2700520933200282e+18
16252,1.2700518860503e+18
16253,1.2700518148601528e+18
16254,1.2700511994089964e+18
16255,1.2700508130422538e+18
16256,1.270050095371862e+18
16257,1.2700493488695951e+18
16258,1.2700484191810355e+18
16259,1.2700480178911068e+18
16260,1.2700469894351053e+18
16261,1.2700432351808225e+18
16262,1.2700430034957025e+18
16263,1.270042610476999e+18
16264,1.2700420065096458e+18
16265,1.270041742432039e+18
16266,1.2700406533350523e+18
16267,1.2700406450720645e+18
16268,1.2700403377849385e+18
16269,1.2700398940275753e+18
16270,1.2700392401146593e+18
16271,1.2700391404871967e+18
16272,1.2700389611849646e+18
16273,1.2700388484002284e+18
16274,1.2700387268323533e+18
16275,1.2700386736739164e+18
16276,1.2700374249918054e+18
16277,1.270037331534393e+18
16278,1.270036355666641e+18
16279,1.2700363516317243e+18
16280,1.2700360950745457e+18
16281,1.27003606789965e+18
16282,1.2700359545525903e+18
16283,1.2700357121555702e+18
16284,1.383207809412694e+18
16285,1.3832000950557983e+18
16286,1.3831954222738514e+18
16287,1.3831837509938258e+18
16288,1.3831818063007089e+18
16289,1.383180187190186e+18
16290,1.3831800331922063e+18
16291,1.3831793517185188e+18
16292,1.383177326091993e+18
16293,1.383169465320362e+18
16294,1.3831693921381007e+18
16295,1.383164718832001e+18
16296,1.383159643875242e+18
16297,1.3831515865164882e+18
16298,1.3831483350416794e+18
16299,1.3831435601327964e+18
16300,1.38314349058714e+18
16301,1.3831423942925435e+18
16302,1.3831395949594583e+18
16303,1.3831361717320827e+18
16304,1.3831356322649457e+18
16305,1.3831347807248097e+18
16306,1.383132348879868e+18
16307,1.3831281780556513e+18
16308,1.3831171170468454e+18
16309,1.383116422331654e+18
16310,1.3831096734153646e+18
16311,1.383109381349372e+18
16312,1.3830930176958956e+18
16313,1.3830927907841065e+18
16314,1.3830901074905252e+18
16315,1.3830825103016305e+18
16316,1.3830812258548122e+18
16317,1.3830782072142234e+18
16318,1.3830752514964398e+18
16319,1.383074991101649e+18
16320,1.3830680619520532e+18
16321,1.3830553758348288e+18
16322,1.3830521765876982e+18
16323,1.3830405942017434e+18
16324,1.383036861132677e+18
16325,1.3830291340922266e+18
16326,1.3830261711059804e+18
16327,1.3830114494470597e+18
16328,1.383005774947963e+18
16329,1.3830032001989386e+18
16330,1.3830024289965302e+18
16331,1.3830008079230607e+18
16332,1.3829991796524442e+18
16333,1.382998305173561e+18
16334,1.3829982379011686e+18
16335,1.382989998685819e+18
16336,1.3829852325010186e+18
16337,1.3829793090029732e+18
16338,1.38295688706748e+18
16339,1.3829568338877768e+18
16340,1.382942945695916e+18
16341,1.3829346754553078e+18
16342,1.3829315598256906e+18
16343,1.3829211481748603e+18
16344,1.3829195519527526e+18
16345,1.3829175337081446e+18
16346,1.3829143890916475e+18
16347,1.382910710288552e+18
16348,1.3829067164807373e+18
16349,1.38290218707703e+18
16350,1.3829001239197983e+18
16351,1.3828783290831667e+18
16352,1.3828656953739428e+18
16353,1.382865336018604e+18
16354,1.3828627896439972e+18
16355,1.2991328546018796e+18
16356,1.299129479739007e+18
16357,1.2991287662753546e+18
16358,1.2991284351435776e+18
16359,1.2991251164423455e+18
16360,1.2991159524416676e+18
16361,1.299112634046976e+18
16362,1.299105667697881e+18
16363,1.2991050430865613e+18
16364,1.299104780166599e+18
16365,1.299104136420524e+18
16366,1.299100927350145e+18
16367,1.299100396447654e+18
16368,1.299099514234712e+18
16369,1.2990968239786967e+18
16370,1.299094530562683e+18
16371,1.2990931504393626e+18
16372,1.2990914820921098e+18
16373,1.2990896847322767e+18
16374,1.2990878540821094e+18
16375,1.2990858398054113e+18
16376,1.2990857070807368e+18
16377,1.2990837374607442e+18
16378,1.2990824071281336e+18
16379,1.299078817454137e+18
16380,1.2990786831189647e+18
16381,1.2990783212468593e+18
16382,1.2990773402622157e+18
16383,1.2990763644070543e+18
16384,1.2990761950537196e+18
16385,1.2990744907148452e+18
16386,1.299074241447551e+18
16387,1.2990726219133665e+18
16388,1.299072338722394e+18
16389,1.299072337912959e+18
16390,1.299071940485841e+18
16391,1.2990700201991496e+18
16392,1.2990696094259978e+18
16393,1.299069143103271e+18
16394,1.299068973565137e+18
16395,1.2990687128639775e+18
16396,1.2990686168062075e+18
16397,1.2990682699497882e+18
16398,1.2990678749595976e+18
16399,1.2990675752974254e+18
16400,1.2990675215642788e+18
16401,1.2990672382179656e+18
16402,1.2990669779405824e+18
16403,1.299066814266323e+18
16404,1.2990667592034263e+18
16405,1.299066716295557e+18
16406,1.2990665581325435e+18
16407,1.2990664719312325e+18
16408,1.299066387793617e+18
16409,1.2990663875503964e+18
16410,1.299066242767237e+18
16411,1.299066217706279e+18
16412,1.2990661023964447e+18
16413,1.2990659623694418e+18
16414,1.2990659261558129e+18
16415,1.2990659028356751e+18
16416,1.2990652495222825e+18
16417,1.299064286719828e+18
16418,1.2990638225825055e+18
16419,1.2990613966850335e+18
16420,1.299059952472916e+18
16421,1.2990588094958428e+18
16422,1.299058808916865e+18
16423,1.2990587769479496e+18
16424,1.2990587735296287e+18
16425,1.2990587352398356e+18
16426,1.2990585419369472e+18
16427,1.2990583955012608e+18
16428,1.2990583475307848e+18
16429,1.2990581349677548e+18
16430,1.2990580346527048e+18
16431,1.2990578779954545e+18
16432,1.2990578302517043e+18
16433,1.2990576983701957e+18
16434,1.2990543253275116e+18
16435,1.2990542193711227e+18
16436,1.2990534119340114e+18
16437,1.299050816351789e+18
16438,1.299043291804074e+18
16439,1.2990389448191222e+18
16440,1.2990321994261176e+18
16441,1.299030834859696e+18
16442,1.2990291293171057e+18
16443,1.2990262599603118e+18
16444,1.2990239297266442e+18
16445,1.2990221880000102e+18
16446,1.2990203478287073e+18
16447,1.2990192063279636e+18
16448,1.2990157557200855e+18
16449,1.299015454170796e+18
16450,1.2990152500591698e+18
16451,1.2990123884029297e+18
16452,1.2990102150320374e+18
16453,1.2990070591915704e+18
16454,1.3774091697419018e+18
16455,1.3774083889849385e+18
16456,1.377406776178471e+18
16457,1.3774062109749985e+18
16458,1.37740620929724e+18
16459,1.377405557817049e+18
16460,1.3774054402884198e+18
16461,1.3774047311532603e+18
16462,1.3774037792266854e+18
16463,1.3774032197651948e+18
16464,1.3774031882156442e+18
16465,1.3774031124413563e+18
16466,1.3774015061948457e+18
16467,1.3773998250926817e+18
16468,1.3773993442576384e+18
16469,1.3773991426668257e+18
16470,1.3773987630781235e+18
16471,1.377398116937175e+18
16472,1.3773976136165294e+18
16473,1.3773972703295324e+18
16474,1.3773958866454075e+18
16475,1.3773956887874847e+18
16476,1.3773954666571653e+18
16477,1.377394492534231e+18
16478,1.37739439117901e+18
16479,1.3773940835392143e+18
16480,1.3773939676171223e+18
16481,1.3773938375013868e+18
16482,1.3773937200985784e+18
