,scores
581,0.0002369208768665156
582,0.00015167837364523284
583,0.015298231850591865
584,-0.0001197193263648563
585,0.014053375375071734
586,0.000266571306110769
587,0.4185903238009613
588,0.18574053773847676
589,0.2526586371363223
590,0.01705050123551302
591,0.01094276280866499
592,-0.0024497188350039553
593,0.0007705110324186247
594,0.0004968423466779362
595,0.0005332334081278945
596,0.4185903238009613
597,0.006770755364450493
598,0.15562141107088093
599,0.021114398869803132
600,0.08259809933977048
601,0.0020746788486668624
602,0.013474448632387606
603,0.0006073105741571353
604,0.12638009724186927
605,0.001270315658791052
606,0.08259809933977048
607,0.021114398869803132
608,0.00016666193425817757
609,0.000862581836543786
610,0.054883173834822864
611,0.00250089140672376
612,0.021114398869803132
613,0.00242507048887326
614,0.021114398869803132
615,0.001270315658791052
616,0.001270315658791052
617,0.001270315658791052
618,0.021114398869803132
619,0.08259809933977048
620,0.0031703078159479943
621,0.19605763741288662
622,0.0003645965541947208
623,0.0008395460511584532
624,0.001270315658791052
625,0.004596681071669733
626,0.00035249562672935513
627,-0.0008549531215835971
628,0.001270315658791052
629,0.0012193722806083944
630,5.216826381053961e-05
631,0.026241691828971132
632,0.08259809933977048
633,0.001219105336573616
634,0.007579284013586497
635,0.08259809933977048
636,0.001270315658791052
637,0.001270315658791052
638,0.0031666590742683346
639,0.08259809933977048
640,0.005529362950015661
641,0.030893982582085606
642,6.304831565133344e-05
643,0.0010280649227051122
644,-0.00021838303880750712
645,0.007386407029372929
646,0.08259809933977048
647,0.001270315658791052
648,0.001270315658791052
649,-0.00019577318746859983
650,0.08259809933977048
651,0.08259809933977048
652,0.08259809933977048
653,0.08259809933977048
654,0.009299642659839081
655,0.08259809933977048
656,0.19326925465970496
657,0.001270315658791052
658,0.0009215751102931916
659,0.001270315658791052
660,0.00979790111902087
661,0.0009215751102931916
662,0.17046836557955897
663,0.04837842688259708
664,0.19956799756241483
665,0.001270315658791052
666,-0.0036391148156979733
667,0.08637273594943246
668,0.015770450108210477
669,0.05435822242368853
670,0.08259809933977048
671,0.0009736818175076239
672,0.20229997909670627
673,0.09800125681989723
674,0.01557403084823892
675,0.08259809933977048
676,3.996755834458387e-05
677,0.0028815276188106534
678,0.000797327525842306
679,0.00949854265008984
680,0.0053778928694715985
681,0.08259809933977048
682,0.003726641418696915
683,0.027194633716598464
684,0.0006517438004223863
685,0.001270315658791052
686,0.001270315658791052
687,0.00013435413118394348
688,0.001270315658791052
689,0.08259809933977048
690,0.08259809933977048
691,0.001270315658791052
692,0.017424190805349644
693,0.08259809933977048
694,0.0006167409308636763
695,0.001270315658791052
696,0.10330174243238714
697,0.009302739012326661
698,0.003927883678486241
699,0.003927883678486241
700,0.10983294678866325
701,0.0020649794661541394
702,0.21959811374340985
703,0.009220218347422315
704,0.08721558523166222
705,0.02852643558695545
706,0.0007098705098246032
707,0.003927883678486241
708,0.0043559731346747375
709,0.0009441576260131396
710,0.003927883678486241
711,0.01742211598664533
712,0.0009441576260131396
713,0.0043559731346747375
714,0.003927883678486241
715,0.003927883678486241
716,0.0009441576260131396
717,0.0043559731346747375
718,0.0043559731346747375
719,0.0043559731346747375
720,0.003927883678486241
721,0.21959811374340985
722,0.002040486926982331
723,0.0043559731346747375
724,0.0008001542587044529
725,0.21959811374340985
726,-0.00201065579627443
727,0.002040486926982331
728,0.10330174243238714
729,0.0005577259472997029
730,0.21959811374340985
731,0.003927883678486241
732,0.003927883678486241
733,0.21959811374340985
734,0.003927883678486241
735,0.003927883678486241
736,0.21959811374340985
737,0.0031812487629966414
738,0.21959811374340985
739,0.003927883678486241
740,0.003927883678486241
741,0.003927883678486241
742,0.003927883678486241
743,0.21959811374340985
744,0.21959811374340985
745,0.21959811374340985
746,0.0013042186528599454
747,0.01742211598664533
748,0.003927883678486241
749,0.003927883678486241
750,0.003927883678486241
751,0.06930662290489498
752,0.0043559731346747375
753,0.003927883678486241
754,0.003927883678486241
755,0.0031812487629966414
756,0.21959811374340985
757,0.003927883678486241
758,0.21959811374340985
759,0.21959811374340985
760,0.003927883678486241
761,0.21959811374340985
762,0.003927883678486241
763,0.003927883678486241
764,0.003927883678486241
765,0.21959811374340985
766,0.003927883678486241
767,0.003927883678486241
768,0.007646142763834252
769,0.0009441576260131396
770,0.21959811374340985
771,0.003927883678486241
772,0.003927883678486241
773,0.003927883678486241
774,0.21959811374340985
775,0.003927883678486241
776,0.21959811374340985
777,0.21959811374340985
778,0.0043559731346747375
779,0.10330174243238714
780,0.0006468773312780317
781,0.003927883678486241
782,0.003927883678486241
783,0.003927883678486241
784,0.21959811374340985
785,0.21959811374340985
786,0.003927883678486241
787,0.21959811374340985
788,0.003927883678486241
789,0.002040486926982331
790,0.21959811374340985
791,0.003927883678486241
792,0.003927883678486241
793,0.003927883678486241
794,0.21959811374340985
795,0.21959811374340985
796,-0.0004996428479177713
797,0.02332851716544917
798,0.2552720691518338
799,0.004342442504741056
800,0.2502150663076088
801,0.016173118284151883
802,0.04971471018935413
803,-0.0005528671854884261
804,0.1063144040456814
805,0.02769394719693267
806,4.3082430909607006e-05
807,0.006910484087774372
808,0.0003162951162729678
809,0.0005651743618856225
810,-9.46604348955158e-05
811,0.0030807219443109673
812,0.011847735962565309
813,0.011847735962565309
814,0.08907912596593671
815,0.010105067859504673
816,0.11976836552755132
817,0.007770685968514781
818,0.001099831272521006
819,0.00431550922732239
820,0.38590155936589493
821,0.049294545671481005
822,0.004009726855717441
823,0.002374406508112353
824,0.004885020150483668
825,0.010174966195466734
826,0.016728410478325323
827,0.00046497231762884854
828,0.09274308122089889
829,-0.00018588313722838742
830,0.00048418776504307963
831,0.016266104457119242
832,0.0009162688560648993
833,0.039969226205269506
834,0.09145355108710305
835,0.026308652905908232
836,0.020700278155888683
837,0.0006225022736711928
838,0.0007373085137460895
839,0.0012361034294333356
840,0.013947162244799052
841,0.0023131054863764857
842,0.0369615933986802
843,0.36172864076117506
844,0.15608400629826782
845,0.0006258775972104613
846,0.00047304483771895865
847,0.4287298795318955
848,0.000379156452761579
849,-0.00021640506267372518
850,0.0015836711186850894
851,0.07161496633809705
852,0.0023131054863764857
853,0.0018585619272863752
854,0.000497537376890767
855,0.00038864465244712107
856,0.0001423202653776331
857,0.0036969290907955597
858,0.0006927074927508214
859,0.35888205745394447
860,0.20552412407727483
861,0.0005317560272847377
862,0.001527307533774815
863,0.008378288175242292
864,-0.0010676242793301125
865,0.03697339900244924
866,0.4029145322016683
867,0.0390946917333162
868,0.00137993201600108
869,0.0021569301523995206
870,0.0011668625498236728
871,0.07754578831787293
872,0.0011707891672648118
873,0.0007053342665600444
874,0.024407675262867422
875,0.0006258775972104613
876,0.30710098921692813
877,0.1953017652750443
878,0.0006225022736711928
879,0.0006258775972104613
880,0.0004493674967604294
881,0.0004493674967604294
882,0.0009157600000795474
883,0.0006258775972104613
884,0.00014471761784850217
885,0.0046469417035319436
886,0.005150022180899876
887,0.06380916134642976
888,0.004629576093635141
889,0.047630921056615864
890,0.0994970451265104
891,0.00034501485544876845
892,-0.0020865376908135542
893,0.0018735921816742983
894,0.1691620178702219
895,0.011682156314844832
896,0.01050170927329923
897,0.0025659109783899804
898,0.00025300150717377296
899,0.017221843669894793
900,0.13619098516804254
901,-0.00019577318746859983
902,0.0008227865617718406
903,0.0015298693666356948
904,0.0015298693666356948
905,0.0015298693666356948
906,0.0008381368147982808
907,0.0994970451265104
908,0.0002595649829823068
909,0.0994970451265104
910,0.0994970451265104
911,0.0994970451265104
912,0.0994970451265104
913,0.00034501485544876845
914,0.012046326253977366
915,0.0003550877204427062
916,0.06610278039867365
917,0.02447725130865905
918,-0.003790330697766068
919,0.11793528107928426
920,0.0005290801747512327
921,-0.0001173851187521939
922,0.0015298693666356948
923,0.0007719784811122479
924,-0.0007690449871039789
925,0.0015298693666356948
926,0.0015298693666356948
927,0.3045846969955673
928,0.00019311328198126046
929,0.001162542094947112
930,0.03100947223839569
931,0.19997775176642618
932,0.2886681667836875
933,0.00034501485544876845
934,0.00034501485544876845
935,0.12086637628051945
936,0.0008530968598677096
937,0.00034501485544876845
938,0.09546837062753456
939,0.00034501485544876845
940,0.00034501485544876845
941,0.00034501485544876845
942,0.00034501485544876845
943,0.00034501485544876845
944,0.0004756843495009086
945,-0.0007813765980003393
946,0.047630921056615864
947,0.047630921056615864
948,0.047630921056615864
949,0.047630921056615864
950,0.047630921056615864
951,0.047630921056615864
952,0.047630921056615864
953,0.08961682693367892
954,0.0015298693666356948
955,0.047630921056615864
956,0.05972835556671819
957,0.0009445357897579453
958,0.37694229104504934
959,-0.0002164246112389131
960,0.013688620742629278
961,0.0015298693666356948
962,-0.00010647792532221218
963,0.0015298693666356948
964,0.0015298693666356948
965,0.08030162130217212
966,0.13585188491885578
967,0.02228863924867881
968,0.0015298693666356948
969,0.019486131523948777
970,0.29326428223458056
971,0.0045983012130856316
972,0.00028476868184701897
973,0.031428041545456836
974,0.0015298693666356948
975,0.0994970451265104
976,0.0015298693666356948
977,0.16936781984168262
978,0.0994970451265104
979,-0.0004209099797359125
980,0.00019846517562714585
981,0.10994616336462833
982,0.1721142819206452
983,1.1979392190651393e-05
984,0.01712817640451588
985,-0.0007690449871039789
986,0.026645790437267426
987,0.0994970451265104
988,0.02587438059260127
989,0.08241399091876876
990,0.0007657906075490482
991,0.18956883989033077
992,0.00017190768828067562
993,0.06553107607914349
994,0.013638002318411679
995,0.28241943483689463
996,0.002196788567194974
997,0.001533855805408643
998,0.13564301837126372
999,0.12736478399980486
1000,-0.00014498891407826667
1001,-0.00014498891407826667
1002,0.029944727846609783
1003,0.24410807082177235
1004,-0.00014498891407826667
1005,0.029944727846609783
1006,-0.0023903574605072518
1007,0.03633274609734964
1008,-0.0023903574605072518
1009,0.029944727846609783
1010,0.001198936986852079
1011,0.0527478745758167
1012,0.24410807082177235
1013,0.0008261473812704843
1014,0.037149613312132485
1015,-0.0023903574605072518
1016,0.010706806191484428
1017,0.033300067861952914
1018,0.0647707163383304
1019,0.029944727846609783
1020,0.029944727846609783
1021,-0.0022525415239105593
1022,0.0006290462581548961
1023,0.013859120249666627
1024,0.0003109980428957564
1025,0.00017190768828067562
1026,0.013859120249666627
1027,0.026191678843373024
1028,0.0020437048032168376
1029,0.05970280279189279
1030,0.028897823669868507
1031,0.11125671332955868
1032,0.12326810497120395
1033,0.0023984346857374573
1034,-0.000281851890467406
1035,0.029944727846609783
1036,0.00017190768828067562
1037,0.24410807082177235
1038,0.0006617665444871014
1039,0.00017190768828067562
1040,0.0033676829713592043
1041,0.00026757129467608586
1042,0.28241943483689463
1043,0.008766913214782464
1044,0.0260713900656992
1045,-0.0023903574605072518
1046,0.031373050364448644
1047,0.00034587291343340015
1048,0.00043008291759116384
1049,0.28241943483689463
1050,0.07456660600784781
1051,0.00017190768828067562
1052,0.0004593559052029354
1053,0.029944727846609783
1054,0.029944727846609783
1055,0.45164580217509265
1056,0.0007028418103723096
1057,0.020846693506702367
1058,-0.0002266945436725415
1059,0.0006284308278423208
1060,0.026011252368870943
1061,0.4127720841430417
1062,0.0013908184191709387
1063,0.029944727846609783
1064,0.008242764468256005
1065,0.0024866382907733175
1066,0.037149613312132485
1067,0.00026757129467608586
1068,0.24410807082177235
1069,0.029944727846609783
1070,0.0008245690586022131
1071,-3.490993314569262e-05
1072,0.029944727846609783
1073,0.008766913214782464
1074,0.24410807082177235
1075,0.20718038684997298
1076,0.029944727846609783
1077,-0.0004982799825914878
1078,0.0017788127723260925
1079,0.026029079399004028
1080,0.3524493859752568
1081,-0.0023903574605072518
1082,-0.0023903574605072518
1083,0.3130301116421839
1084,0.002209778576087247
1085,0.06835094689333768
1086,0.04206002354128261
1087,0.002462765358755803
1088,-0.00020731515005016865
1089,0.19330079106746956
1090,0.04065962490119562
1091,0.00574638434390824
1092,0.04065962490119562
1093,0.020024025396497946
1094,0.28241943483689463
1095,0.042755859780064784
1096,0.042476416132377806
1097,0.0005134730291238533
1098,0.0923085443763647
1099,0.022062850450070837
1100,0.1454218002014995
1101,0.0008699225506106403
1102,-0.0007845012965381899
1103,0.0004928052167229996
1104,0.023236597085981914
1105,0.09389479857868492
1106,0.003222380691869248
1107,0.03592692496964683
1108,0.0006081245681422285
1109,0.20786501917439992
1110,0.02428591109904097
1111,0.0007928810162276483
1112,0.018593610009539126
1113,0.0076969719421384015
1114,0.11474789403544654
1115,0.11971350814736632
1116,0.24410807082177235
1117,0.03309629171544649
1118,0.010884915129555497
1119,0.0024914932418538057
1120,0.3386939616315303
1121,0.00024090210624668092
1122,-0.00019577318746859983
1123,0.0265110697533312
1124,0.28241943483689463
1125,0.012484805612027847
1126,0.0003773271885641695
1127,0.0016660706866454818
1128,-0.0002266945436725415
1129,0.011864788590781996
1130,0.011864788590781996
1131,0.28241943483689463
1132,-0.0023903574605072518
1133,0.00012437765039092515
1134,0.0007293299060075504
1135,0.029944727846609783
1136,0.24410807082177235
1137,0.24410807082177235
1138,0.01054143939343407
1139,0.0009151015301050674
1140,-5.179396109741073e-05
1141,0.007393630280938528
1142,0.05136713850150144
1143,0.35056361913975914
1144,0.01314321147076688
1145,0.24410807082177235
1146,0.04093022344893908
1147,0.00010481579945789242
1148,0.0016660706866454818
1149,0.0016660706866454818
1150,0.24410807082177235
1151,0.13557045535175763
1152,0.24410807082177235
1153,0.0016660706866454818
1154,0.24410807082177235
1155,0.24410807082177235
1156,-0.0023903574605072518
1157,0.24410807082177235
1158,0.0011385323457205993
1159,-4.686406491980101e-05
1160,-0.0002266945436725415
1161,0.01998353648765322
1162,-0.0002266945436725415
1163,-0.0002266945436725415
1164,-0.0002266945436725415
1165,0.009570389092962562
1166,0.0005221735238371194
1167,-0.0002266945436725415
1168,0.016809611113490882
1169,-0.0002266945436725415
1170,0.00299796091343783
1171,-0.0002266945436725415
1172,-0.0002266945436725415
1173,0.003508270828465937
1174,-0.0002266945436725415
1175,-0.0002266945436725415
1176,-0.0002266945436725415
1177,0.014451302755086217
1178,0.029944727846609783
1179,0.01903239358608237
1180,-0.001287365552825389
1181,0.005942600446464286
1182,0.0038574945224561412
1183,0.029944727846609783
1184,0.28241943483689463
1185,0.0016366476837414664
1186,0.03945186433958518
1187,0.07098839842555027
1188,0.0006257258798521875
1189,0.0643172419576646
1190,0.0002208447329915887
1191,0.00545519401287213
1192,0.0043559731346747375
1193,0.01018318655827989
1194,0.0005221735238371194
